49,36,37,38,0,1024
49,37,37,36,0,1024
49,37,37,38,0,1024
49,37,37,36,0,1024
49,37,36,38,0,1024
50,38,37,36,0,1024
49,37,37,37,0,1024
50,37,37,35,0,1024
49,35,36,38,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
49,37,37,35,0,1024
50,37,36,38,0,1024
49,37,37,36,0,1024
49,37,36,36,0,1024
49,37,37,36,0,1024
49,37,37,37,0,1024
49,37,37,34,0,1024
49,37,37,37,0,1024
49,37,37,36,0,1024
49,37,37,37,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
50,37,37,35,0,1024
49,37,37,38,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
50,37,43,33,0,1024
49,37,36,37,0,1024
50,37,37,35,0,1024
49,37,37,37,0,1024
50,37,72,44,0,1024
49,37,37,41,0,1024
49,37,37,37,0,1024
49,37,37,38,0,1024
50,37,37,36,0,1024
49,37,37,38,0,1024
50,37,37,36,0,1024
49,37,37,38,0,1024
49,37,37,36,0,1024
49,37,36,38,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
50,37,39,35,0,1024
49,37,37,38,0,1024
50,37,37,36,0,1024
49,37,36,38,0,1024
49,37,38,37,0,1024
49,37,37,38,0,1024
49,37,37,36,0,1024
49,37,37,38,0,1024
49,37,37,35,0,1024
49,37,36,37,0,1024
49,37,37,35,0,1024
49,37,37,37,0,1024
49,37,37,35,0,1024
49,37,37,37,0,1024
50,37,37,35,0,1024
49,37,36,37,0,1024
51,37,37,35,0,1024
50,37,37,38,0,1024
49,37,37,36,0,1024
49,36,36,36,0,1024
49,37,37,36,0,1024
50,38,37,36,0,1024
49,39,37,35,0,1024
49,37,36,37,0,1024
50,37,37,36,0,1024
49,37,37,38,0,1024
50,37,37,36,0,1024
49,37,37,38,0,1024
50,37,37,36,0,1024
49,37,36,37,0,1024
50,37,37,36,0,1024
49,37,122,116,0,1024
48,38,36,65,0,1024
49,38,36,49,0,1024
49,38,36,42,0,1024
51,37,36,40,0,1024
49,37,37,37,0,1024
50,37,36,38,0,1024
49,37,37,37,0,1024
49,37,37,38,0,1024
49,37,36,36,0,1024
