418,32,53,51
404,33,53,52
110,32,52,54
268,95,54,54
342,32,52,50
33,34,53,53
43,34,54,52
238,51,52,51
33,32,53,52
139,33,53,50
187,167,53,53
282,36,53,50
34,33,53,54
328,33,54,51
34,32,53,51
318,32,53,50
50,32,53,52
143,32,54,54
35,34,53,53
42,32,53,53
266,43,53,51
32,32,53,53
48,32,52,54
208,36,52,51
375,437,53,50
167,34,53,50
38,33,53,52
295,376,52,57
34,33,53,51
42,32,52,51
116,32,53,54
362,241,53,54
49,32,53,50
171,149,53,51
34,32,55,51
36,32,53,51
370,32,53,52
135,32,53,52
468,214,52,54
160,103,54,51
158,107,53,50
381,33,52,51
137,33,53,53
331,453,53,52
398,34,53,48
156,32,53,51
34,32,53,51
403,71,53,52
210,171,53,51
37,33,53,52
34,32,53,51
428,32,53,49
71,32,53,49
73,33,53,51
57,32,53,52
81,33,53,54
33,32,53,56
253,32,52,53
34,33,53,52
65,33,53,50
175,32,53,50
192,32,54,54
333,344,53,54
120,52,53,48
106,33,53,52
237,32,53,52
36,32,53,53
35,33,53,53
82,131,53,54
38,32,53,51
34,33,53,53
71,34,53,54
331,32,53,52
446,33,53,52
