925,541,574,605,0,1024
948,669,649,636,0,1024
904,758,745,696,0,1024
940,833,654,608,0,1024
955,880,651,636,0,1024
965,915,674,591,0,1024
957,792,407,435,0,1024
969,592,525,500,0,1024
988,705,650,591,0,1024
980,793,742,680,0,1024
986,577,810,752,0,1024
941,630,572,630,0,1024
960,741,594,619,0,1024
939,812,709,670,0,1024
960,870,729,698,0,1024
968,912,801,746,0,1024
943,936,455,580,0,1024
963,550,500,507,0,1024
915,124,216,272,0,1024
942,74,109,202,0,1024
955,271,507,401,0,1024
977,388,328,278,0,1024
968,126,32,147,0,1024
982,467,119,200,0,1024
841,539,549,416,0,1024
715,668,676,518,0,1024
774,765,568,551,0,1024
838,691,454,505,0,1024
798,780,610,576,0,1024
847,838,719,656,0,1024
869,882,661,651,0,1024
903,922,681,664,0,1024
907,941,766,723,0,1024
934,971,565,628,0,1024
952,981,687,666,0,1024
975,990,773,722,0,1024
979,999,833,782,0,1024
996,1007,874,829,0,1024
998,1013,664,673,0,1024
1002,202,380,454,0,1024
1017,237,284,275,0,1024
1008,559,501,436,0,1024
856,684,512,486,0,1024
840,774,376,436,0,1024
893,499,543,465,0,1024
929,293,515,496,0,1024
950,496,185,326,0,1024
953,572,436,409,0,1024
923,575,519,437,0,1024
957,690,528,429,0,1024
971,45,328,383,0,1024
989,469,430,428,0,1024
843,631,494,473,0,1024
773,734,637,568,0,1024
786,655,433,471,0,1024
841,672,571,537,0,1024
828,762,684,623,0,1024
808,829,751,602,0,1024
859,627,623,620,0,1024
909,726,729,681,0,1024
846,807,783,734,0,1024
876,858,844,792,0,1024
858,876,819,804,0,1024
907,912,841,816,0,1024
940,938,884,845,0,1024
953,966,920,877,0,1024
847,978,338,570,0,1024
901,302,587,595,0,1024
831,572,695,657,0,1024
831,690,486,557,0,1024
861,777,599,590,0,1024
858,848,608,582,0,1024
874,697,623,606,0,1024
914,84,500,454,0,1024
944,484,524,515,0,1024
848,599,652,601,0,1024
867,705,746,683,0,1024
896,789,726,688,0,1024
929,850,637,656,0,1024
946,901,603,599,0,1024
968,932,561,578,0,1024
980,843,676,637,0,1024
993,523,764,707,0,1024
996,665,527,544,0,1024
1005,606,222,316,0,1024
1010,478,539,474,0,1024
866,644,664,590,0,1024
896,611,318,427,0,1024
924,261,526,486,0,1024
956,515,603,558,0,1024
908,655,706,649,0,1024
934,751,779,727,0,1024
934,825,840,789,0,1024
957,867,886,841,0,1024
957,425,362,530,0,1024
973,412,548,533,0,1024
959,577,634,597,0,1024
943,596,675,640,0,1024
953,708,764,706,0,1024
957,774,827,719,0,1024
980,835,548,625,0,1024
985,886,673,654,0,1024
993,918,729,694,0,1024
980,953,796,750,0,1024
975,962,854,805,0,1024
947,973,880,841,0,1024
933,996,913,873,0,1024
943,960,941,899,0,1024
932,971,958,923,0,1024
943,989,971,918,0,1024
962,176,918,909,0,1024
974,470,513,679,0,1024
982,519,546,615,0,1024
994,442,355,475,0,1024
994,446,180,344,0,1024
956,285,165,218,0,1024
975,180,143,182,0,1024
987,169,394,333,0,1024
894,480,108,203,0,1024
835,637,476,383,0,1024
879,734,595,501,0,1024
875,810,652,582,0,1024
893,293,555,530,0,1024
923,485,557,550,0,1024
891,530,601,579,0,1024
846,665,698,653,0,1024
896,753,777,723,0,1024
924,827,844,786,0,1024
927,873,884,838,0,1024
957,907,917,873,0,1024
968,946,424,598,0,1024
984,969,603,619,0,1024
929,978,713,670,0,1024
932,993,734,645,0,1024
946,1005,501,565,0,1024
972,1002,561,567,0,1024
929,1002,684,634,0,1024
886,1020,754,706,0,1024
902,1019,581,532,0,1024
941,1014,508,522,0,1024
923,1020,523,511,0,1024
943,289,415,391,0,1024
965,393,358,321,0,1024
939,560,208,233,0,1024
960,258,318,281,0,1024
976,330,89,144,0,1024
985,169,420,325,0,1024
988,544,481,429,0,1024
907,441,563,504,0,1024
944,417,443,461,0,1024
917,550,566,533,0,1024
770,579,682,623,0,1024
834,697,763,703,0,1024
885,776,832,771,0,1024
917,841,876,825,0,1024
946,877,906,868,0,1024
969,912,941,894,0,1024
951,941,954,924,0,1024
966,965,968,944,0,1024
949,966,988,950,0,1024
909,978,996,963,0,1024
937,895,500,688,0,1024
957,635,599,647,0,1024
970,745,702,687,0,1024
988,579,784,745,0,1024
986,697,826,789,0,1024
992,780,877,834,0,1024
978,844,911,870,0,1024
990,891,934,901,0,1024
988,827,812,841,0,1024
997,880,378,560,0,1024
979,822,514,543,0,1024
985,488,502,475,0,1024
979,634,526,521,0,1024
920,732,648,602,0,1024
946,812,381,469,0,1024
962,82,498,438,0,1024
985,258,340,379,0,1024
986,354,508,430,0,1024
997,561,450,453,0,1024
877,568,428,389,0,1024
883,656,484,431,0,1024
898,593,537,504,0,1024
859,432,657,596,0,1024
893,618,186,341,0,1024
929,686,535,469,0,1024
948,586,654,581,0,1024
921,694,749,674,0,1024
921,784,819,752,0,1024
916,847,868,811,0,1024
943,642,907,854,0,1024
906,745,926,657,0,1024
935,449,191,382,0,1024
965,301,525,487,0,1024
900,513,650,585,0,1024
865,649,743,663,0,1024
904,753,670,665,0,1024
930,824,749,716,0,1024
957,872,823,773,0,1024
973,914,876,818,0,1024
965,690,909,858,0,1024
971,784,937,896,0,1024
993,842,957,920,0,1024
998,895,502,609,0,1024
1005,926,501,559,0,1024
985,950,434,397,0,1024
990,971,511,487,0,1024
879,982,414,354,0,1024
909,982,300,294,0,1024
949,271,431,389,0,1024
965,63,551,457,0,1024
981,405,609,546,0,1024
921,614,715,640,0,1024
904,725,384,501,0,1024
893,598,596,562,0,1024
879,710,532,515,0,1024
908,246,513,444,0,1024
937,287,337,361,0,1024
890,114,497,459,0,1024
905,500,448,406,0,1024
860,533,565,509,0,1024
847,663,655,596,0,1024
857,758,751,682,0,1024
901,819,503,570,0,1024
917,874,640,614,0,1024
943,914,740,682,0,1024
963,944,809,747,0,1024
970,965,859,806,0,1024
993,978,901,850,0,1024
991,988,902,867,0,1024
894,1004,923,891,0,1024
931,1008,957,914,0,1024
946,997,625,711,0,1024
965,704,597,649,0,1024
978,569,700,685,0,1024
949,682,784,739,0,1024
966,777,726,685,0,1024
988,572,629,649,0,1024
997,85,186,311,0,1024
1003,127,462,429,0,1024
995,41,74,213,0,1024
1003,26,418,366,0,1024
751,473,608,513,0,1024
715,634,623,570,0,1024
773,666,542,520,0,1024
832,765,603,571,0,1024
871,566,351,450,0,1024
903,226,584,541,0,1024
935,132,580,568,0,1024
962,495,688,645,0,1024
914,647,463,510,0,1024
923,714,601,568,0,1024
950,717,666,628,0,1024
898,802,758,702,0,1024
915,853,743,667,0,1024
944,899,583,623,0,1024
950,937,665,656,0,1024
969,956,761,711,0,1024
978,976,801,759,0,1024
965,984,861,808,0,1024
957,1001,862,837,0,1024
967,1005,898,869,0,1024
989,1002,610,641,0,1024
997,1010,647,651,0,1024
1005,1010,743,707,0,1024
954,269,422,531,0,1024
973,236,582,547,0,1024
983,497,491,505,0,1024
978,468,607,577,0,1024
996,30,686,639,0,1024
1005,289,701,500,0,1024
1007,153,234,369,0,1024
1013,343,572,502,0,1024
911,602,685,604,0,1024
813,710,772,686,0,1024
813,793,518,571,0,1024
870,790,581,578,0,1024
906,560,384,485,0,1024
941,321,331,312,0,1024
959,405,358,369,0,1024
971,533,591,506,0,1024
891,662,701,615,0,1024
818,544,197,346,0,1024
867,267,548,480,0,1024
916,562,668,587,0,1024
901,682,757,680,0,1024
829,778,819,756,0,1024
853,839,813,779,0,1024
900,890,863,822,0,1024
925,929,902,865,0,1024
946,951,931,894,0,1024
971,966,957,914,0,1024
981,978,973,862,0,1024
982,536,249,486,0,1024
990,497,460,466,0,1024
1001,551,568,532,0,1024
982,685,680,625,0,1024
993,766,772,704,0,1024
926,825,824,770,0,1024
947,873,878,826,0,1024
965,907,912,867,0,1024
985,946,677,746,0,1024
983,965,746,753,0,1024
